weight fractions unless otherwise noted
pressure 	 temperature 	 input fluid 	 water 	 CO2 	 dissolved h2o ontot 	 dissolved co2 ontot 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.015049 	 0.015321 	  0.014797 	 0.005778 	 0.040000 	 0.092437 	 0.010000 
390000000.000000 	 1473.000000 	 0.014873 	 0.015155 	  0.014619 	 0.005612 	 0.040000 	 0.092437 	 0.010000 
380000000.000000 	 1473.000000 	 0.014694 	 0.014992 	  0.014439 	 0.005447 	 0.040000 	 0.092437 	 0.010000 
370000000.000000 	 1473.000000 	 0.014512 	 0.014831 	  0.014255 	 0.005284 	 0.040000 	 0.092437 	 0.010000 
360000000.000000 	 1473.000000 	 0.014328 	 0.014671 	  0.014068 	 0.005122 	 0.040000 	 0.092437 	 0.010000 
350000000.000000 	 1473.000000 	 0.014140 	 0.014513 	  0.013878 	 0.004963 	 0.040000 	 0.092437 	 0.010000 
340000000.000000 	 1473.000000 	 0.013948 	 0.014357 	  0.013685 	 0.004805 	 0.040000 	 0.092437 	 0.010000 
330000000.000000 	 1473.000000 	 0.013753 	 0.014203 	  0.013488 	 0.004649 	 0.040000 	 0.092437 	 0.010000 
320000000.000000 	 1473.000000 	 0.013554 	 0.014050 	  0.013287 	 0.004495 	 0.040000 	 0.092437 	 0.010000 
310000000.000000 	 1473.000000 	 0.013351 	 0.013899 	  0.013082 	 0.004343 	 0.040000 	 0.092437 	 0.010000 
300000000.000000 	 1473.000000 	 0.013144 	 0.013750 	  0.012873 	 0.004192 	 0.040000 	 0.092437 	 0.010000 
290000000.000000 	 1473.000000 	 0.012932 	 0.013603 	  0.012658 	 0.004043 	 0.040000 	 0.092438 	 0.010000 
280000000.000000 	 1473.000000 	 0.012715 	 0.013457 	  0.012439 	 0.003896 	 0.040001 	 0.092438 	 0.010000 
270000000.000000 	 1473.000000 	 0.012493 	 0.013313 	  0.012215 	 0.003750 	 0.040001 	 0.092440 	 0.010000 
260000000.000000 	 1473.000000 	 0.012265 	 0.013170 	  0.011985 	 0.003606 	 0.040003 	 0.092444 	 0.010000 
250000000.000000 	 1473.000000 	 0.012031 	 0.013029 	  0.011748 	 0.003463 	 0.040006 	 0.092450 	 0.010000 
240000000.000000 	 1473.000000 	 0.011791 	 0.012889 	  0.011506 	 0.003322 	 0.040011 	 0.092461 	 0.010000 
230000000.000000 	 1473.000000 	 0.011545 	 0.012751 	  0.011257 	 0.003183 	 0.040020 	 0.092480 	 0.010000 
220000000.000000 	 1473.000000 	 0.011292 	 0.012614 	  0.011002 	 0.003045 	 0.040034 	 0.092511 	 0.010000 
210000000.000000 	 1473.000000 	 0.011032 	 0.012479 	  0.010739 	 0.002908 	 0.040055 	 0.092557 	 0.010001 
200000000.000000 	 1473.000000 	 0.010766 	 0.012344 	  0.010469 	 0.002772 	 0.040085 	 0.092624 	 0.010001 
190000000.000000 	 1473.000000 	 0.010491 	 0.012211 	  0.010192 	 0.002638 	 0.040129 	 0.092718 	 0.010001 
180000000.000000 	 1473.000000 	 0.010209 	 0.012080 	  0.009906 	 0.002505 	 0.040187 	 0.092845 	 0.010002 
170000000.000000 	 1473.000000 	 0.009918 	 0.011949 	  0.009611 	 0.002373 	 0.040263 	 0.093012 	 0.010003 
160000000.000000 	 1473.000000 	 0.009617 	 0.011819 	  0.009306 	 0.002242 	 0.040360 	 0.093223 	 0.010004 
150000000.000000 	 1473.000000 	 0.009306 	 0.011690 	  0.008991 	 0.002112 	 0.040479 	 0.093483 	 0.010005 
140000000.000000 	 1473.000000 	 0.008982 	 0.011562 	  0.008662 	 0.001982 	 0.040621 	 0.093793 	 0.010006 
130000000.000000 	 1473.000000 	 0.008643 	 0.011435 	  0.008318 	 0.001854 	 0.040786 	 0.094153 	 0.010008 
120000000.000000 	 1473.000000 	 0.008287 	 0.011309 	  0.007957 	 0.001727 	 0.040974 	 0.094562 	 0.010010 
110000000.000000 	 1473.000000 	 0.007911 	 0.011183 	  0.007575 	 0.001600 	 0.041182 	 0.095015 	 0.010012 
100000000.000000 	 1473.000000 	 0.007511 	 0.011057 	  0.007168 	 0.001473 	 0.041407 	 0.095506 	 0.010014 
90000000.000000 	 1473.000000 	 0.007083 	 0.010932 	  0.006733 	 0.001347 	 0.041646 	 0.096024 	 0.010016 
80000000.000000 	 1473.000000 	 0.006621 	 0.010807 	  0.006264 	 0.001220 	 0.041892 	 0.096560 	 0.010019 
70000000.000000 	 1473.000000 	 0.006119 	 0.010681 	  0.005754 	 0.001093 	 0.042141 	 0.097100 	 0.010021 
60000000.000000 	 1473.000000 	 0.005570 	 0.010554 	  0.005197 	 0.000965 	 0.042385 	 0.097630 	 0.010024 
50000000.000000 	 1473.000000 	 0.004963 	 0.010425 	  0.004582 	 0.000835 	 0.042617 	 0.098134 	 0.010026 
40000000.000000 	 1473.000000 	 0.004288 	 0.010293 	  0.003897 	 0.000701 	 0.042828 	 0.098591 	 0.010028 
30000000.000000 	 1473.000000 	 0.003526 	 0.010154 	  0.003126 	 0.000562 	 0.043008 	 0.098981 	 0.010030 
20000000.000000 	 1473.000000 	 0.002656 	 0.010006 	  0.002246 	 0.000411 	 0.043145 	 0.099278 	 0.010031 
