weight fractions unless otherwise noted
pressure 	 temperature 	  	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_onliqal
400000000.000000 	 1473.000000 	 0.015056 	 0.015320 	  0.014804 	 0.005778 	 0.040025 	 0.092492 	 0.010000 
390000000.000000 	 1473.000000 	 0.014919 	 0.015152 	  0.014664 	 0.005608 	 0.040177 	 0.092823 	 0.010002 
380000000.000000 	 1473.000000 	 0.014860 	 0.014978 	  0.014600 	 0.005433 	 0.040646 	 0.093846 	 0.010006 
370000000.000000 	 1473.000000 	 0.014925 	 0.014797 	  0.014655 	 0.005251 	 0.041632 	 0.095994 	 0.010016 
360000000.000000 	 1473.000000 	 0.015131 	 0.014606 	  0.014846 	 0.005060 	 0.043239 	 0.099482 	 0.010031 
350000000.000000 	 1473.000000 	 0.015457 	 0.014409 	  0.015152 	 0.004863 	 0.045430 	 0.104212 	 0.010052 
340000000.000000 	 1473.000000 	 0.015854 	 0.014210 	  0.015527 	 0.004663 	 0.048056 	 0.109845 	 0.010078 
330000000.000000 	 1473.000000 	 0.016272 	 0.014012 	  0.015918 	 0.004466 	 0.050920 	 0.115944 	 0.010106 
320000000.000000 	 1473.000000 	 0.016663 	 0.013819 	  0.016282 	 0.004274 	 0.053833 	 0.122097 	 0.010135 
310000000.000000 	 1473.000000 	 0.016997 	 0.013634 	  0.016590 	 0.004089 	 0.056641 	 0.127985 	 0.010163 
300000000.000000 	 1473.000000 	 0.017257 	 0.013456 	  0.016825 	 0.003911 	 0.059244 	 0.133404 	 0.010189 
290000000.000000 	 1473.000000 	 0.017438 	 0.013286 	  0.016982 	 0.003741 	 0.061592 	 0.138258 	 0.010212 
280000000.000000 	 1473.000000 	 0.017542 	 0.013123 	  0.017065 	 0.003578 	 0.063674 	 0.142538 	 0.010234 
270000000.000000 	 1473.000000 	 0.017578 	 0.012967 	  0.017081 	 0.003421 	 0.065513 	 0.146299 	 0.010252 
260000000.000000 	 1473.000000 	 0.017555 	 0.012816 	  0.017040 	 0.003270 	 0.067147 	 0.149625 	 0.010269 
250000000.000000 	 1473.000000 	 0.017484 	 0.012670 	  0.016953 	 0.003123 	 0.068623 	 0.152617 	 0.010284 
240000000.000000 	 1473.000000 	 0.017375 	 0.012527 	  0.016827 	 0.002980 	 0.069986 	 0.155370 	 0.010298 
230000000.000000 	 1473.000000 	 0.017233 	 0.012388 	  0.016670 	 0.002840 	 0.071274 	 0.157964 	 0.010312 
220000000.000000 	 1473.000000 	 0.017065 	 0.012251 	  0.016486 	 0.002703 	 0.072520 	 0.160463 	 0.010325 
210000000.000000 	 1473.000000 	 0.016872 	 0.012118 	  0.016278 	 0.002569 	 0.073746 	 0.162915 	 0.010338 
200000000.000000 	 1473.000000 	 0.016657 	 0.011986 	  0.016048 	 0.002437 	 0.074968 	 0.165351 	 0.010351 
190000000.000000 	 1473.000000 	 0.016420 	 0.011857 	  0.015794 	 0.002307 	 0.076197 	 0.167791 	 0.010363 
180000000.000000 	 1473.000000 	 0.016160 	 0.011730 	  0.015517 	 0.002180 	 0.077437 	 0.170247 	 0.010377 
170000000.000000 	 1473.000000 	 0.015874 	 0.011605 	  0.015215 	 0.002054 	 0.078691 	 0.172724 	 0.010390 
160000000.000000 	 1473.000000 	 0.015562 	 0.011483 	  0.014885 	 0.001931 	 0.079960 	 0.175221 	 0.010403 
150000000.000000 	 1473.000000 	 0.015221 	 0.011362 	  0.014526 	 0.001810 	 0.081242 	 0.177735 	 0.010417 
140000000.000000 	 1473.000000 	 0.014846 	 0.011243 	  0.014133 	 0.001691 	 0.082534 	 0.180259 	 0.010431 
130000000.000000 	 1473.000000 	 0.014436 	 0.011127 	  0.013703 	 0.001574 	 0.083831 	 0.182786 	 0.010445 
120000000.000000 	 1473.000000 	 0.013984 	 0.011012 	  0.013232 	 0.001458 	 0.085128 	 0.185304 	 0.010459 
110000000.000000 	 1473.000000 	 0.013486 	 0.010899 	  0.012714 	 0.001345 	 0.086417 	 0.187800 	 0.010473 
100000000.000000 	 1473.000000 	 0.012936 	 0.010788 	  0.012144 	 0.001233 	 0.087692 	 0.190259 	 0.010487 
90000000.000000 	 1473.000000 	 0.012327 	 0.010678 	  0.011514 	 0.001123 	 0.088942 	 0.192662 	 0.010501 
80000000.000000 	 1473.000000 	 0.011650 	 0.010569 	  0.010816 	 0.001014 	 0.090156 	 0.194988 	 0.010514 
70000000.000000 	 1473.000000 	 0.010894 	 0.010462 	  0.010039 	 0.000906 	 0.091320 	 0.197214 	 0.010527 
60000000.000000 	 1473.000000 	 0.010045 	 0.010354 	  0.009168 	 0.000798 	 0.092420 	 0.199310 	 0.010539 
50000000.000000 	 1473.000000 	 0.009085 	 0.010247 	  0.008185 	 0.000689 	 0.093437 	 0.201241 	 0.010550 
40000000.000000 	 1473.000000 	 0.007987 	 0.010137 	  0.007066 	 0.000579 	 0.094347 	 0.202967 	 0.010561 
30000000.000000 	 1473.000000 	 0.006717 	 0.010024 	  0.005773 	 0.000465 	 0.095122 	 0.204433 	 0.010569 
20000000.000000 	 1473.000000 	 0.005216 	 0.009903 	  0.004249 	 0.000343 	 0.095722 	 0.205564 	 0.010576 
