400000000.000000         1473.000000     0.013349        0.015560  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
390000000.000000         1473.000000     0.015017        0.015234  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
380000000.000000         1473.000000     0.016600        0.014929  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
370000000.000000         1473.000000     0.017735        0.014670  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
360000000.000000         1473.000000     0.018409        0.014451  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
350000000.000000         1473.000000     0.018747        0.014259  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
340000000.000000         1473.000000     0.018886        0.014083  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
330000000.000000         1473.000000     0.018923        0.013917  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
320000000.000000         1473.000000     0.018913        0.013756  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
310000000.000000         1473.000000     0.018883        0.013598  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
300000000.000000         1473.000000     0.018843        0.013442  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
290000000.000000         1473.000000     0.018798        0.013289  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
280000000.000000         1473.000000     0.018747        0.013137  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
270000000.000000         1473.000000     0.018692        0.012988  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
260000000.000000         1473.000000     0.018631        0.012840  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
250000000.000000         1473.000000     0.018564        0.012695  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
240000000.000000         1473.000000     0.018489        0.012551  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
230000000.000000         1473.000000     0.018407        0.012409  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
220000000.000000         1473.000000     0.018315        0.012270  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
210000000.000000         1473.000000     0.018212        0.012132  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
200000000.000000         1473.000000     0.018096        0.011997  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
190000000.000000         1473.000000     0.017965        0.011863  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
180000000.000000         1473.000000     0.017818        0.011732  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
170000000.000000         1473.000000     0.017649        0.011602  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
160000000.000000         1473.000000     0.017457        0.011475  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
150000000.000000         1473.000000     0.017237        0.011350  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
140000000.000000         1473.000000     0.016983        0.011228  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
130000000.000000         1473.000000     0.016690        0.011107  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
120000000.000000         1473.000000     0.016351        0.010990  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
110000000.000000         1473.000000     0.015956        0.010874  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
100000000.000000         1473.000000     0.015495        0.010761  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
90000000.000000          1473.000000     0.014956        0.010651  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
80000000.000000          1473.000000     0.014323        0.010543  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
70000000.000000          1473.000000     0.013579        0.010438  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
60000000.000000          1473.000000     0.012701        0.010335  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
50000000.000000          1473.000000     0.011661        0.010233  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
40000000.000000          1473.000000     0.010422        0.010132  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
30000000.000000          1473.000000     0.008928        0.010030  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
20000000.000000          1473.000000     0.007097        0.009924  .4741 .0087 .1496 .0164 .0532 .0009 .0394 .1556 .022 .016
