weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.016284 	 0.015309 	  0.015992 	 0.005679 	 0.044776 	 0.102804 	 0.010142 
390000000.000000 	 1473.000000 	 0.018863 	 0.014933 	  0.018473 	 0.005310 	 0.056455 	 0.127595 	 0.010257 
380000000.000000 	 1473.000000 	 0.019952 	 0.014682 	  0.019509 	 0.005060 	 0.062462 	 0.140050 	 0.010318 
370000000.000000 	 1473.000000 	 0.020305 	 0.014487 	  0.019834 	 0.004866 	 0.065304 	 0.145872 	 0.010347 
360000000.000000 	 1473.000000 	 0.020392 	 0.014313 	  0.019905 	 0.004691 	 0.066979 	 0.149284 	 0.010364 
350000000.000000 	 1473.000000 	 0.020404 	 0.014146 	  0.019901 	 0.004523 	 0.068352 	 0.152069 	 0.010379 
340000000.000000 	 1473.000000 	 0.020397 	 0.013982 	  0.019879 	 0.004359 	 0.069698 	 0.154790 	 0.010393 
330000000.000000 	 1473.000000 	 0.020385 	 0.013820 	  0.019851 	 0.004197 	 0.071093 	 0.157599 	 0.010407 
320000000.000000 	 1473.000000 	 0.020371 	 0.013661 	  0.019822 	 0.004037 	 0.072559 	 0.160540 	 0.010422 
310000000.000000 	 1473.000000 	 0.020357 	 0.013503 	  0.019790 	 0.003879 	 0.074104 	 0.163628 	 0.010439 
300000000.000000 	 1473.000000 	 0.020341 	 0.013347 	  0.019756 	 0.003722 	 0.075737 	 0.166879 	 0.010456 
290000000.000000 	 1473.000000 	 0.020324 	 0.013194 	  0.019719 	 0.003568 	 0.077466 	 0.170306 	 0.010474 
280000000.000000 	 1473.000000 	 0.020306 	 0.013041 	  0.019680 	 0.003416 	 0.079301 	 0.173925 	 0.010494 
270000000.000000 	 1473.000000 	 0.020286 	 0.012891 	  0.019638 	 0.003265 	 0.081251 	 0.177753 	 0.010515 
260000000.000000 	 1473.000000 	 0.020263 	 0.012743 	  0.019592 	 0.003117 	 0.083329 	 0.181810 	 0.010537 
250000000.000000 	 1473.000000 	 0.020239 	 0.012596 	  0.019542 	 0.002970 	 0.085547 	 0.186116 	 0.010561 
240000000.000000 	 1473.000000 	 0.020211 	 0.012452 	  0.019487 	 0.002826 	 0.087919 	 0.190696 	 0.010587 
230000000.000000 	 1473.000000 	 0.020180 	 0.012309 	  0.019426 	 0.002683 	 0.090463 	 0.195576 	 0.010614 
220000000.000000 	 1473.000000 	 0.020145 	 0.012168 	  0.019359 	 0.002542 	 0.093197 	 0.200786 	 0.010644 
210000000.000000 	 1473.000000 	 0.020104 	 0.012028 	  0.019284 	 0.002403 	 0.096143 	 0.206358 	 0.010677 
200000000.000000 	 1473.000000 	 0.020058 	 0.011891 	  0.019199 	 0.002267 	 0.099323 	 0.212329 	 0.010713 
190000000.000000 	 1473.000000 	 0.020003 	 0.011755 	  0.019104 	 0.002132 	 0.102767 	 0.218738 	 0.010751 
180000000.000000 	 1473.000000 	 0.019939 	 0.011621 	  0.018995 	 0.001999 	 0.106503 	 0.225630 	 0.010794 
170000000.000000 	 1473.000000 	 0.019864 	 0.011489 	  0.018870 	 0.001868 	 0.110565 	 0.233050 	 0.010840 
160000000.000000 	 1473.000000 	 0.019773 	 0.011359 	  0.018725 	 0.001739 	 0.114990 	 0.241049 	 0.010891 
150000000.000000 	 1473.000000 	 0.019664 	 0.011231 	  0.018555 	 0.001613 	 0.119815 	 0.249672 	 0.010948 
140000000.000000 	 1473.000000 	 0.019530 	 0.011105 	  0.018355 	 0.001488 	 0.125083 	 0.258970 	 0.011010 
130000000.000000 	 1473.000000 	 0.019366 	 0.010981 	  0.018117 	 0.001366 	 0.130835 	 0.268985 	 0.011079 
120000000.000000 	 1473.000000 	 0.019163 	 0.010860 	  0.017833 	 0.001247 	 0.137108 	 0.279750 	 0.011156 
110000000.000000 	 1473.000000 	 0.018910 	 0.010741 	  0.017488 	 0.001131 	 0.143930 	 0.291273 	 0.011240 
100000000.000000 	 1473.000000 	 0.018591 	 0.010624 	  0.017069 	 0.001018 	 0.151310 	 0.303529 	 0.011333 
90000000.000000 	 1473.000000 	 0.018187 	 0.010511 	  0.016556 	 0.000908 	 0.159226 	 0.316440 	 0.011434 
80000000.000000 	 1473.000000 	 0.017675 	 0.010402 	  0.015924 	 0.000802 	 0.167611 	 0.329856 	 0.011544 
70000000.000000 	 1473.000000 	 0.017021 	 0.010296 	  0.015142 	 0.000700 	 0.176331 	 0.343534 	 0.011660 
60000000.000000 	 1473.000000 	 0.016189 	 0.010194 	  0.014174 	 0.000602 	 0.185179 	 0.357133 	 0.011781 
50000000.000000 	 1473.000000 	 0.015130 	 0.010097 	  0.012977 	 0.000508 	 0.193867 	 0.370223 	 0.011902 
40000000.000000 	 1473.000000 	 0.013785 	 0.010003 	  0.011495 	 0.000418 	 0.202043 	 0.382309 	 0.012019 
30000000.000000 	 1473.000000 	 0.012075 	 0.009912 	  0.009654 	 0.000330 	 0.209294 	 0.392845 	 0.012124 
20000000.000000 	 1473.000000 	 0.009877 	 0.009822 	  0.007340 	 0.000241 	 0.215129 	 0.401201 	 0.012211 
