weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012435 	 0.015645 	  0.012251 	 0.006006 	 0.030595 	 0.071622 	 0.010006 
390000000.000000 	 1473.000000 	 0.012864 	 0.015422 	  0.012664 	 0.005782 	 0.032604 	 0.076114 	 0.010024 
380000000.000000 	 1473.000000 	 0.013701 	 0.015167 	  0.013472 	 0.005529 	 0.036222 	 0.084141 	 0.010059 
370000000.000000 	 1473.000000 	 0.014764 	 0.014901 	  0.014496 	 0.005264 	 0.040980 	 0.094575 	 0.010104 
360000000.000000 	 1473.000000 	 0.015843 	 0.014641 	  0.015532 	 0.005006 	 0.046183 	 0.105832 	 0.010155 
350000000.000000 	 1473.000000 	 0.016796 	 0.014399 	  0.016441 	 0.004766 	 0.051232 	 0.116606 	 0.010205 
340000000.000000 	 1473.000000 	 0.017554 	 0.014177 	  0.017159 	 0.004545 	 0.055741 	 0.126102 	 0.010250 
330000000.000000 	 1473.000000 	 0.018103 	 0.013973 	  0.017672 	 0.004342 	 0.059533 	 0.134003 	 0.010288 
320000000.000000 	 1473.000000 	 0.018462 	 0.013786 	  0.018002 	 0.004156 	 0.062606 	 0.140346 	 0.010320 
310000000.000000 	 1473.000000 	 0.018669 	 0.013612 	  0.018184 	 0.003982 	 0.065064 	 0.145382 	 0.010345 
300000000.000000 	 1473.000000 	 0.018762 	 0.013448 	  0.018256 	 0.003817 	 0.067056 	 0.149440 	 0.010365 
290000000.000000 	 1473.000000 	 0.018775 	 0.013291 	  0.018251 	 0.003659 	 0.068735 	 0.152844 	 0.010383 
280000000.000000 	 1473.000000 	 0.018737 	 0.013138 	  0.018196 	 0.003507 	 0.070228 	 0.155858 	 0.010398 
270000000.000000 	 1473.000000 	 0.018664 	 0.012990 	  0.018106 	 0.003358 	 0.071627 	 0.158672 	 0.010413 
260000000.000000 	 1473.000000 	 0.018567 	 0.012844 	  0.017994 	 0.003212 	 0.072994 	 0.161411 	 0.010427 
250000000.000000 	 1473.000000 	 0.018454 	 0.012702 	  0.017864 	 0.003068 	 0.074367 	 0.164152 	 0.010442 
240000000.000000 	 1473.000000 	 0.018325 	 0.012561 	  0.017718 	 0.002927 	 0.075767 	 0.166939 	 0.010457 
230000000.000000 	 1473.000000 	 0.018183 	 0.012423 	  0.017558 	 0.002789 	 0.077208 	 0.169795 	 0.010472 
220000000.000000 	 1473.000000 	 0.018026 	 0.012287 	  0.017383 	 0.002652 	 0.078696 	 0.172734 	 0.010488 
210000000.000000 	 1473.000000 	 0.017854 	 0.012153 	  0.017192 	 0.002518 	 0.080235 	 0.175761 	 0.010504 
200000000.000000 	 1473.000000 	 0.017665 	 0.012021 	  0.016982 	 0.002385 	 0.081827 	 0.178879 	 0.010521 
190000000.000000 	 1473.000000 	 0.017456 	 0.011891 	  0.016753 	 0.002255 	 0.083472 	 0.182088 	 0.010539 
180000000.000000 	 1473.000000 	 0.017226 	 0.011763 	  0.016501 	 0.002127 	 0.085170 	 0.185386 	 0.010558 
170000000.000000 	 1473.000000 	 0.016971 	 0.011638 	  0.016223 	 0.002002 	 0.086920 	 0.188770 	 0.010577 
160000000.000000 	 1473.000000 	 0.016689 	 0.011515 	  0.015918 	 0.001878 	 0.088719 	 0.192233 	 0.010596 
150000000.000000 	 1473.000000 	 0.016376 	 0.011394 	  0.015580 	 0.001757 	 0.090564 	 0.195768 	 0.010617 
140000000.000000 	 1473.000000 	 0.016028 	 0.011275 	  0.015206 	 0.001638 	 0.092449 	 0.199364 	 0.010638 
130000000.000000 	 1473.000000 	 0.015640 	 0.011158 	  0.014792 	 0.001521 	 0.094368 	 0.203007 	 0.010659 
120000000.000000 	 1473.000000 	 0.015207 	 0.011044 	  0.014331 	 0.001407 	 0.096313 	 0.206679 	 0.010681 
110000000.000000 	 1473.000000 	 0.014722 	 0.010931 	  0.013818 	 0.001294 	 0.098272 	 0.210360 	 0.010703 
100000000.000000 	 1473.000000 	 0.014178 	 0.010821 	  0.013245 	 0.001184 	 0.100232 	 0.214025 	 0.010725 
90000000.000000 	 1473.000000 	 0.013566 	 0.010712 	  0.012604 	 0.001075 	 0.102176 	 0.217642 	 0.010747 
80000000.000000 	 1473.000000 	 0.012876 	 0.010606 	  0.011883 	 0.000968 	 0.104085 	 0.221177 	 0.010769 
70000000.000000 	 1473.000000 	 0.012095 	 0.010500 	  0.011071 	 0.000863 	 0.105935 	 0.224587 	 0.010790 
60000000.000000 	 1473.000000 	 0.011205 	 0.010396 	  0.010150 	 0.000758 	 0.107699 	 0.227824 	 0.010810 
50000000.000000 	 1473.000000 	 0.010186 	 0.010292 	  0.009100 	 0.000654 	 0.109344 	 0.230829 	 0.010830 
40000000.000000 	 1473.000000 	 0.009007 	 0.010187 	  0.007891 	 0.000548 	 0.110830 	 0.233532 	 0.010847 
30000000.000000 	 1473.000000 	 0.007627 	 0.010080 	  0.006480 	 0.000440 	 0.112105 	 0.235845 	 0.010862 
20000000.000000 	 1473.000000 	 0.005977 	 0.009965 	  0.004799 	 0.000325 	 0.113101 	 0.237645 	 0.010874 
