weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012265 	 0.015661 	  0.012086 	 0.006022 	 0.030021 	 0.070334 	 0.010000 
390000000.000000 	 1473.000000 	 0.012158 	 0.015488 	  0.011976 	 0.005846 	 0.030152 	 0.070628 	 0.010001 
380000000.000000 	 1473.000000 	 0.012130 	 0.015308 	  0.011944 	 0.005665 	 0.030573 	 0.071572 	 0.010005 
370000000.000000 	 1473.000000 	 0.012238 	 0.015118 	  0.012043 	 0.005474 	 0.031491 	 0.073630 	 0.010014 
360000000.000000 	 1473.000000 	 0.012507 	 0.014916 	  0.012299 	 0.005272 	 0.033043 	 0.077093 	 0.010029 
350000000.000000 	 1473.000000 	 0.012924 	 0.014705 	  0.012698 	 0.005060 	 0.035237 	 0.081964 	 0.010049 
340000000.000000 	 1473.000000 	 0.013446 	 0.014489 	  0.013196 	 0.004845 	 0.037971 	 0.087992 	 0.010076 
330000000.000000 	 1473.000000 	 0.014017 	 0.014273 	  0.013741 	 0.004630 	 0.041083 	 0.094799 	 0.010106 
320000000.000000 	 1473.000000 	 0.014588 	 0.014062 	  0.014283 	 0.004419 	 0.044397 	 0.101987 	 0.010138 
310000000.000000 	 1473.000000 	 0.015120 	 0.013858 	  0.014785 	 0.004216 	 0.047756 	 0.109205 	 0.010171 
300000000.000000 	 1473.000000 	 0.015587 	 0.013662 	  0.015222 	 0.004021 	 0.051031 	 0.116178 	 0.010203 
290000000.000000 	 1473.000000 	 0.015974 	 0.013476 	  0.015579 	 0.003835 	 0.054125 	 0.122713 	 0.010234 
280000000.000000 	 1473.000000 	 0.016273 	 0.013298 	  0.015851 	 0.003657 	 0.056980 	 0.128692 	 0.010263 
270000000.000000 	 1473.000000 	 0.016486 	 0.013128 	  0.016038 	 0.003488 	 0.059564 	 0.134066 	 0.010289 
260000000.000000 	 1473.000000 	 0.016617 	 0.012966 	  0.016145 	 0.003326 	 0.061872 	 0.138835 	 0.010313 
250000000.000000 	 1473.000000 	 0.016673 	 0.012811 	  0.016180 	 0.003170 	 0.063920 	 0.143043 	 0.010334 
240000000.000000 	 1473.000000 	 0.016663 	 0.012662 	  0.016150 	 0.003021 	 0.065737 	 0.146756 	 0.010353 
230000000.000000 	 1473.000000 	 0.016596 	 0.012517 	  0.016064 	 0.002876 	 0.067359 	 0.150056 	 0.010370 
220000000.000000 	 1473.000000 	 0.016481 	 0.012377 	  0.015932 	 0.002735 	 0.068825 	 0.153027 	 0.010385 
210000000.000000 	 1473.000000 	 0.016324 	 0.012241 	  0.015758 	 0.002598 	 0.070172 	 0.155746 	 0.010399 
200000000.000000 	 1473.000000 	 0.016131 	 0.012108 	  0.015549 	 0.002465 	 0.071432 	 0.158281 	 0.010412 
190000000.000000 	 1473.000000 	 0.015905 	 0.011978 	  0.015307 	 0.002334 	 0.072632 	 0.160687 	 0.010425 
180000000.000000 	 1473.000000 	 0.015649 	 0.011850 	  0.015036 	 0.002206 	 0.073792 	 0.163005 	 0.010437 
170000000.000000 	 1473.000000 	 0.015364 	 0.011725 	  0.014735 	 0.002080 	 0.074926 	 0.165266 	 0.010449 
160000000.000000 	 1473.000000 	 0.015050 	 0.011602 	  0.014405 	 0.001956 	 0.076045 	 0.167489 	 0.010461 
150000000.000000 	 1473.000000 	 0.014704 	 0.011481 	  0.014044 	 0.001835 	 0.077153 	 0.169687 	 0.010473 
140000000.000000 	 1473.000000 	 0.014326 	 0.011362 	  0.013649 	 0.001715 	 0.078255 	 0.171863 	 0.010485 
130000000.000000 	 1473.000000 	 0.013912 	 0.011245 	  0.013218 	 0.001597 	 0.079349 	 0.174018 	 0.010497 
120000000.000000 	 1473.000000 	 0.013459 	 0.011129 	  0.012748 	 0.001482 	 0.080433 	 0.176148 	 0.010509 
110000000.000000 	 1473.000000 	 0.012962 	 0.011016 	  0.012233 	 0.001367 	 0.081503 	 0.178245 	 0.010520 
100000000.000000 	 1473.000000 	 0.012416 	 0.010904 	  0.011669 	 0.001255 	 0.082554 	 0.180299 	 0.010532 
90000000.000000 	 1473.000000 	 0.011813 	 0.010793 	  0.011049 	 0.001144 	 0.083580 	 0.182297 	 0.010543 
80000000.000000 	 1473.000000 	 0.011147 	 0.010684 	  0.010364 	 0.001033 	 0.084571 	 0.184224 	 0.010554 
70000000.000000 	 1473.000000 	 0.010406 	 0.010575 	  0.009604 	 0.000924 	 0.085517 	 0.186059 	 0.010564 
60000000.000000 	 1473.000000 	 0.009578 	 0.010466 	  0.008757 	 0.000814 	 0.086408 	 0.187782 	 0.010574 
50000000.000000 	 1473.000000 	 0.008646 	 0.010357 	  0.007806 	 0.000704 	 0.087228 	 0.189365 	 0.010583 
40000000.000000 	 1473.000000 	 0.007586 	 0.010245 	  0.006726 	 0.000592 	 0.087960 	 0.190774 	 0.010591 
30000000.000000 	 1473.000000 	 0.006364 	 0.010130 	  0.005483 	 0.000476 	 0.088580 	 0.191968 	 0.010598 
20000000.000000 	 1473.000000 	 0.004927 	 0.010006 	  0.004025 	 0.000351 	 0.089058 	 0.192885 	 0.010604 
