weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012808 	 0.015610 	  0.012615 	 0.005972 	 0.031873 	 0.074482 	 0.010017 
390000000.000000 	 1473.000000 	 0.013927 	 0.015327 	  0.013698 	 0.005690 	 0.036434 	 0.084609 	 0.010061 
380000000.000000 	 1473.000000 	 0.015378 	 0.015027 	  0.015099 	 0.005392 	 0.042674 	 0.098258 	 0.010121 
370000000.000000 	 1473.000000 	 0.016754 	 0.014744 	  0.016421 	 0.005112 	 0.049166 	 0.112215 	 0.010184 
360000000.000000 	 1473.000000 	 0.017843 	 0.014491 	  0.017459 	 0.004862 	 0.054916 	 0.124373 	 0.010241 
350000000.000000 	 1473.000000 	 0.018595 	 0.014269 	  0.018170 	 0.004642 	 0.059504 	 0.133941 	 0.010288 
340000000.000000 	 1473.000000 	 0.019056 	 0.014072 	  0.018598 	 0.004445 	 0.062946 	 0.141044 	 0.010323 
330000000.000000 	 1473.000000 	 0.019300 	 0.013892 	  0.018817 	 0.004265 	 0.065488 	 0.146248 	 0.010349 
320000000.000000 	 1473.000000 	 0.019404 	 0.013724 	  0.018900 	 0.004096 	 0.067433 	 0.150207 	 0.010369 
310000000.000000 	 1473.000000 	 0.019423 	 0.013563 	  0.018903 	 0.003935 	 0.069040 	 0.153462 	 0.010386 
300000000.000000 	 1473.000000 	 0.019396 	 0.013407 	  0.018859 	 0.003779 	 0.070489 	 0.156383 	 0.010401 
290000000.000000 	 1473.000000 	 0.019344 	 0.013254 	  0.018791 	 0.003626 	 0.071887 	 0.159193 	 0.010415 
280000000.000000 	 1473.000000 	 0.019276 	 0.013104 	  0.018707 	 0.003475 	 0.073294 	 0.162010 	 0.010430 
270000000.000000 	 1473.000000 	 0.019199 	 0.012957 	  0.018612 	 0.003327 	 0.074740 	 0.164897 	 0.010445 
260000000.000000 	 1473.000000 	 0.019112 	 0.012811 	  0.018508 	 0.003181 	 0.076243 	 0.167883 	 0.010461 
250000000.000000 	 1473.000000 	 0.019016 	 0.012668 	  0.018393 	 0.003037 	 0.077810 	 0.170984 	 0.010478 
240000000.000000 	 1473.000000 	 0.018910 	 0.012526 	  0.018268 	 0.002895 	 0.079447 	 0.174212 	 0.010495 
230000000.000000 	 1473.000000 	 0.018794 	 0.012387 	  0.018131 	 0.002756 	 0.081159 	 0.177572 	 0.010514 
220000000.000000 	 1473.000000 	 0.018665 	 0.012250 	  0.017981 	 0.002618 	 0.082950 	 0.181071 	 0.010533 
210000000.000000 	 1473.000000 	 0.018523 	 0.012115 	  0.017815 	 0.002483 	 0.084823 	 0.184713 	 0.010553 
200000000.000000 	 1473.000000 	 0.018364 	 0.011982 	  0.017633 	 0.002350 	 0.086781 	 0.188503 	 0.010574 
190000000.000000 	 1473.000000 	 0.018188 	 0.011851 	  0.017431 	 0.002219 	 0.088827 	 0.192442 	 0.010597 
180000000.000000 	 1473.000000 	 0.017991 	 0.011722 	  0.017208 	 0.002090 	 0.090963 	 0.196532 	 0.010620 
170000000.000000 	 1473.000000 	 0.017771 	 0.011596 	  0.016959 	 0.001964 	 0.093190 	 0.200772 	 0.010645 
160000000.000000 	 1473.000000 	 0.017523 	 0.011472 	  0.016682 	 0.001840 	 0.095507 	 0.205159 	 0.010671 
150000000.000000 	 1473.000000 	 0.017244 	 0.011350 	  0.016372 	 0.001718 	 0.097912 	 0.209685 	 0.010698 
140000000.000000 	 1473.000000 	 0.016929 	 0.011230 	  0.016024 	 0.001599 	 0.100401 	 0.214341 	 0.010726 
130000000.000000 	 1473.000000 	 0.016572 	 0.011113 	  0.015633 	 0.001481 	 0.102967 	 0.219109 	 0.010755 
120000000.000000 	 1473.000000 	 0.016168 	 0.010998 	  0.015193 	 0.001367 	 0.105600 	 0.223970 	 0.010785 
110000000.000000 	 1473.000000 	 0.015707 	 0.010885 	  0.014695 	 0.001254 	 0.108284 	 0.228893 	 0.010816 
100000000.000000 	 1473.000000 	 0.015183 	 0.010775 	  0.014132 	 0.001144 	 0.111002 	 0.233845 	 0.010847 
90000000.000000 	 1473.000000 	 0.014583 	 0.010667 	  0.013493 	 0.001037 	 0.113729 	 0.238779 	 0.010879 
80000000.000000 	 1473.000000 	 0.013896 	 0.010561 	  0.012765 	 0.000931 	 0.116436 	 0.243644 	 0.010910 
70000000.000000 	 1473.000000 	 0.013106 	 0.010457 	  0.011934 	 0.000828 	 0.119086 	 0.248375 	 0.010942 
60000000.000000 	 1473.000000 	 0.012195 	 0.010355 	  0.010981 	 0.000725 	 0.121635 	 0.252897 	 0.010972 
50000000.000000 	 1473.000000 	 0.011137 	 0.010253 	  0.009881 	 0.000624 	 0.124031 	 0.257122 	 0.011001 
40000000.000000 	 1473.000000 	 0.009898 	 0.010152 	  0.008601 	 0.000522 	 0.126211 	 0.260944 	 0.011027 
30000000.000000 	 1473.000000 	 0.008431 	 0.010048 	  0.007094 	 0.000419 	 0.128095 	 0.264231 	 0.011050 
20000000.000000 	 1473.000000 	 0.006658 	 0.009939 	  0.005282 	 0.000309 	 0.129577 	 0.266806 	 0.011068 
