weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012259 	 0.015662 	  0.012080 	 0.006022 	 0.030000 	 0.070288 	 0.010000 
390000000.000000 	 1473.000000 	 0.012113 	 0.015492 	  0.011932 	 0.005850 	 0.030000 	 0.070288 	 0.010000 
380000000.000000 	 1473.000000 	 0.011965 	 0.015323 	  0.011783 	 0.005680 	 0.030000 	 0.070289 	 0.010000 
370000000.000000 	 1473.000000 	 0.011815 	 0.015157 	  0.011632 	 0.005512 	 0.030002 	 0.070293 	 0.010000 
360000000.000000 	 1473.000000 	 0.011664 	 0.014992 	  0.011479 	 0.005345 	 0.030009 	 0.070308 	 0.010000 
350000000.000000 	 1473.000000 	 0.011514 	 0.014828 	  0.011327 	 0.005180 	 0.030028 	 0.070351 	 0.010000 
340000000.000000 	 1473.000000 	 0.011367 	 0.014666 	  0.011178 	 0.005016 	 0.030073 	 0.070452 	 0.010001 
330000000.000000 	 1473.000000 	 0.011231 	 0.014504 	  0.011040 	 0.004853 	 0.030167 	 0.070663 	 0.010002 
320000000.000000 	 1473.000000 	 0.011111 	 0.014342 	  0.010917 	 0.004689 	 0.030338 	 0.071046 	 0.010003 
310000000.000000 	 1473.000000 	 0.011016 	 0.014180 	  0.010818 	 0.004526 	 0.030619 	 0.071676 	 0.010006 
300000000.000000 	 1473.000000 	 0.010950 	 0.014017 	  0.010747 	 0.004361 	 0.031040 	 0.072619 	 0.010010 
290000000.000000 	 1473.000000 	 0.010919 	 0.013852 	  0.010709 	 0.004196 	 0.031625 	 0.073928 	 0.010015 
280000000.000000 	 1473.000000 	 0.010920 	 0.013687 	  0.010703 	 0.004029 	 0.032385 	 0.075626 	 0.010023 
270000000.000000 	 1473.000000 	 0.010952 	 0.013521 	  0.010725 	 0.003862 	 0.033322 	 0.077713 	 0.010031 
260000000.000000 	 1473.000000 	 0.011008 	 0.013355 	  0.010770 	 0.003696 	 0.034424 	 0.080162 	 0.010042 
250000000.000000 	 1473.000000 	 0.011078 	 0.013190 	  0.010829 	 0.003530 	 0.035673 	 0.082927 	 0.010054 
240000000.000000 	 1473.000000 	 0.011156 	 0.013026 	  0.010893 	 0.003366 	 0.037044 	 0.085952 	 0.010067 
230000000.000000 	 1473.000000 	 0.011232 	 0.012865 	  0.010954 	 0.003204 	 0.038512 	 0.089179 	 0.010082 
220000000.000000 	 1473.000000 	 0.011298 	 0.012706 	  0.011005 	 0.003044 	 0.040051 	 0.092547 	 0.010097 
210000000.000000 	 1473.000000 	 0.011348 	 0.012550 	  0.011038 	 0.002888 	 0.041635 	 0.096001 	 0.010112 
200000000.000000 	 1473.000000 	 0.011375 	 0.012397 	  0.011049 	 0.002735 	 0.043243 	 0.099490 	 0.010128 
190000000.000000 	 1473.000000 	 0.011374 	 0.012247 	  0.011030 	 0.002585 	 0.044854 	 0.102971 	 0.010144 
180000000.000000 	 1473.000000 	 0.011341 	 0.012101 	  0.010980 	 0.002438 	 0.046450 	 0.106406 	 0.010160 
170000000.000000 	 1473.000000 	 0.011272 	 0.011959 	  0.010895 	 0.002295 	 0.048018 	 0.109764 	 0.010176 
160000000.000000 	 1473.000000 	 0.011166 	 0.011819 	  0.010770 	 0.002155 	 0.049544 	 0.113019 	 0.010191 
150000000.000000 	 1473.000000 	 0.011018 	 0.011683 	  0.010606 	 0.002019 	 0.051018 	 0.116151 	 0.010206 
140000000.000000 	 1473.000000 	 0.010828 	 0.011550 	  0.010398 	 0.001885 	 0.052432 	 0.119144 	 0.010220 
130000000.000000 	 1473.000000 	 0.010591 	 0.011420 	  0.010145 	 0.001754 	 0.053780 	 0.121986 	 0.010234 
120000000.000000 	 1473.000000 	 0.010308 	 0.011292 	  0.009844 	 0.001626 	 0.055056 	 0.124668 	 0.010247 
110000000.000000 	 1473.000000 	 0.009973 	 0.011167 	  0.009494 	 0.001500 	 0.056257 	 0.127182 	 0.010259 
100000000.000000 	 1473.000000 	 0.009586 	 0.011044 	  0.009090 	 0.001377 	 0.057379 	 0.129526 	 0.010271 
90000000.000000 	 1473.000000 	 0.009141 	 0.010923 	  0.008629 	 0.001255 	 0.058421 	 0.131693 	 0.010282 
80000000.000000 	 1473.000000 	 0.008633 	 0.010803 	  0.008105 	 0.001134 	 0.059379 	 0.133683 	 0.010292 
70000000.000000 	 1473.000000 	 0.008057 	 0.010683 	  0.007514 	 0.001014 	 0.060252 	 0.135491 	 0.010301 
60000000.000000 	 1473.000000 	 0.007404 	 0.010564 	  0.006845 	 0.000894 	 0.061037 	 0.137112 	 0.010309 
50000000.000000 	 1473.000000 	 0.006661 	 0.010444 	  0.006087 	 0.000773 	 0.061729 	 0.138540 	 0.010316 
40000000.000000 	 1473.000000 	 0.005814 	 0.010322 	  0.005225 	 0.000649 	 0.062322 	 0.139762 	 0.010322 
30000000.000000 	 1473.000000 	 0.004839 	 0.010194 	  0.004234 	 0.000521 	 0.062807 	 0.140759 	 0.010328 
20000000.000000 	 1473.000000 	 0.003700 	 0.010058 	  0.003080 	 0.000383 	 0.063168 	 0.141500 	 0.010331 
