weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012259 	 0.015662 	  0.012080 	 0.006022 	 0.030000 	 0.070288 	 0.010000 
390000000.000000 	 1473.000000 	 0.012113 	 0.015492 	  0.011932 	 0.005850 	 0.030000 	 0.070288 	 0.010000 
380000000.000000 	 1473.000000 	 0.011965 	 0.015323 	  0.011783 	 0.005680 	 0.030001 	 0.070291 	 0.010000 
370000000.000000 	 1473.000000 	 0.011816 	 0.015157 	  0.011633 	 0.005512 	 0.030007 	 0.070303 	 0.010000 
360000000.000000 	 1473.000000 	 0.011668 	 0.014991 	  0.011483 	 0.005345 	 0.030024 	 0.070342 	 0.010000 
350000000.000000 	 1473.000000 	 0.011525 	 0.014827 	  0.011338 	 0.005179 	 0.030069 	 0.070443 	 0.010001 
340000000.000000 	 1473.000000 	 0.011394 	 0.014663 	  0.011204 	 0.005014 	 0.030169 	 0.070667 	 0.010002 
330000000.000000 	 1473.000000 	 0.011283 	 0.014499 	  0.011090 	 0.004848 	 0.030359 	 0.071093 	 0.010003 
320000000.000000 	 1473.000000 	 0.011203 	 0.014334 	  0.011006 	 0.004682 	 0.030680 	 0.071812 	 0.010006 
310000000.000000 	 1473.000000 	 0.011160 	 0.014168 	  0.010958 	 0.004514 	 0.031169 	 0.072908 	 0.010011 
300000000.000000 	 1473.000000 	 0.011160 	 0.013999 	  0.010950 	 0.004344 	 0.031854 	 0.074441 	 0.010017 
290000000.000000 	 1473.000000 	 0.011200 	 0.013829 	  0.010982 	 0.004174 	 0.032748 	 0.076435 	 0.010026 
280000000.000000 	 1473.000000 	 0.011277 	 0.013659 	  0.011049 	 0.004002 	 0.033846 	 0.078879 	 0.010036 
270000000.000000 	 1473.000000 	 0.011382 	 0.013488 	  0.011141 	 0.003830 	 0.035132 	 0.081731 	 0.010049 
260000000.000000 	 1473.000000 	 0.011504 	 0.013318 	  0.011249 	 0.003660 	 0.036580 	 0.084930 	 0.010063 
250000000.000000 	 1473.000000 	 0.011632 	 0.013149 	  0.011362 	 0.003491 	 0.038158 	 0.088403 	 0.010078 
240000000.000000 	 1473.000000 	 0.011756 	 0.012983 	  0.011470 	 0.003325 	 0.039834 	 0.092074 	 0.010094 
230000000.000000 	 1473.000000 	 0.011868 	 0.012821 	  0.011565 	 0.003162 	 0.041576 	 0.095873 	 0.010111 
220000000.000000 	 1473.000000 	 0.011960 	 0.012661 	  0.011639 	 0.003002 	 0.043355 	 0.099734 	 0.010129 
210000000.000000 	 1473.000000 	 0.012025 	 0.012505 	  0.011686 	 0.002846 	 0.045145 	 0.103599 	 0.010147 
200000000.000000 	 1473.000000 	 0.012059 	 0.012353 	  0.011701 	 0.002693 	 0.046924 	 0.107421 	 0.010164 
190000000.000000 	 1473.000000 	 0.012057 	 0.012205 	  0.011680 	 0.002544 	 0.048672 	 0.111160 	 0.010182 
180000000.000000 	 1473.000000 	 0.012016 	 0.012060 	  0.011620 	 0.002400 	 0.050374 	 0.114784 	 0.010199 
170000000.000000 	 1473.000000 	 0.011934 	 0.011919 	  0.011520 	 0.002258 	 0.052017 	 0.118267 	 0.010215 
160000000.000000 	 1473.000000 	 0.011809 	 0.011782 	  0.011377 	 0.002121 	 0.053593 	 0.121592 	 0.010231 
150000000.000000 	 1473.000000 	 0.011639 	 0.011648 	  0.011189 	 0.001986 	 0.055093 	 0.124745 	 0.010247 
140000000.000000 	 1473.000000 	 0.011423 	 0.011517 	  0.010956 	 0.001855 	 0.056513 	 0.127717 	 0.010261 
130000000.000000 	 1473.000000 	 0.011160 	 0.011389 	  0.010675 	 0.001726 	 0.057849 	 0.130504 	 0.010275 
120000000.000000 	 1473.000000 	 0.010846 	 0.011264 	  0.010345 	 0.001600 	 0.059100 	 0.133104 	 0.010288 
110000000.000000 	 1473.000000 	 0.010481 	 0.011141 	  0.009963 	 0.001477 	 0.060265 	 0.135517 	 0.010300 
100000000.000000 	 1473.000000 	 0.010062 	 0.011020 	  0.009528 	 0.001355 	 0.061343 	 0.137745 	 0.010311 
90000000.000000 	 1473.000000 	 0.009585 	 0.010901 	  0.009034 	 0.001236 	 0.062336 	 0.139790 	 0.010322 
80000000.000000 	 1473.000000 	 0.009044 	 0.010783 	  0.008478 	 0.001117 	 0.063243 	 0.141654 	 0.010331 
70000000.000000 	 1473.000000 	 0.008434 	 0.010666 	  0.007853 	 0.000999 	 0.064065 	 0.143339 	 0.010340 
60000000.000000 	 1473.000000 	 0.007746 	 0.010549 	  0.007150 	 0.000881 	 0.064800 	 0.144843 	 0.010347 
50000000.000000 	 1473.000000 	 0.006968 	 0.010431 	  0.006356 	 0.000762 	 0.065447 	 0.146164 	 0.010354 
40000000.000000 	 1473.000000 	 0.006083 	 0.010310 	  0.005456 	 0.000640 	 0.066001 	 0.147293 	 0.010360 
30000000.000000 	 1473.000000 	 0.005066 	 0.010185 	  0.004423 	 0.000514 	 0.066453 	 0.148214 	 0.010365 
20000000.000000 	 1473.000000 	 0.003879 	 0.010050 	  0.003220 	 0.000378 	 0.066790 	 0.148899 	 0.010369 
