weight fractions unless otherwise noted
pressure 	 temperature 	 water 	 CO2 	 dissolved h2o onliq 	 dissolved co2 onliq 	 exsolved h2o ongas 	 exsolved h2o ongas mol 	 gas_ontotal
400000000.000000 	 1473.000000 	 0.012272 	 0.015661 	  0.012093 	 0.006021 	 0.030045 	 0.070388 	 0.010000 
390000000.000000 	 1473.000000 	 0.012200 	 0.015483 	  0.012018 	 0.005842 	 0.030299 	 0.070958 	 0.010003 
380000000.000000 	 1473.000000 	 0.012261 	 0.015296 	  0.012071 	 0.005653 	 0.031026 	 0.072589 	 0.010010 
370000000.000000 	 1473.000000 	 0.012508 	 0.015094 	  0.012306 	 0.005451 	 0.032458 	 0.075789 	 0.010023 
360000000.000000 	 1473.000000 	 0.012945 	 0.014878 	  0.012724 	 0.005235 	 0.034664 	 0.080695 	 0.010044 
350000000.000000 	 1473.000000 	 0.013523 	 0.014655 	  0.013278 	 0.005012 	 0.037547 	 0.087060 	 0.010071 
340000000.000000 	 1473.000000 	 0.014173 	 0.014430 	  0.013900 	 0.004788 	 0.040906 	 0.094415 	 0.010104 
330000000.000000 	 1473.000000 	 0.014828 	 0.014210 	  0.014524 	 0.004569 	 0.044516 	 0.102242 	 0.010139 
320000000.000000 	 1473.000000 	 0.015439 	 0.013999 	  0.015103 	 0.004358 	 0.048167 	 0.110083 	 0.010175 
310000000.000000 	 1473.000000 	 0.015971 	 0.013797 	  0.015603 	 0.004157 	 0.051697 	 0.117589 	 0.010210 
300000000.000000 	 1473.000000 	 0.016407 	 0.013605 	  0.016008 	 0.003966 	 0.054988 	 0.124525 	 0.010243 
290000000.000000 	 1473.000000 	 0.016741 	 0.013424 	  0.016313 	 0.003785 	 0.057973 	 0.130762 	 0.010273 
280000000.000000 	 1473.000000 	 0.016974 	 0.013252 	  0.016520 	 0.003613 	 0.060625 	 0.136261 	 0.010300 
270000000.000000 	 1473.000000 	 0.017116 	 0.013088 	  0.016638 	 0.003449 	 0.062950 	 0.141053 	 0.010324 
260000000.000000 	 1473.000000 	 0.017177 	 0.012931 	  0.016677 	 0.003292 	 0.064981 	 0.145213 	 0.010345 
250000000.000000 	 1473.000000 	 0.017170 	 0.012780 	  0.016650 	 0.003141 	 0.066763 	 0.148844 	 0.010363 
240000000.000000 	 1473.000000 	 0.017106 	 0.012635 	  0.016568 	 0.002995 	 0.068347 	 0.152058 	 0.010380 
230000000.000000 	 1473.000000 	 0.016996 	 0.012493 	  0.016441 	 0.002854 	 0.069783 	 0.154960 	 0.010395 
220000000.000000 	 1473.000000 	 0.016848 	 0.012355 	  0.016277 	 0.002715 	 0.071115 	 0.157643 	 0.010409 
210000000.000000 	 1473.000000 	 0.016668 	 0.012221 	  0.016081 	 0.002580 	 0.072379 	 0.160180 	 0.010422 
200000000.000000 	 1473.000000 	 0.016459 	 0.012089 	  0.015856 	 0.002448 	 0.073603 	 0.162628 	 0.010435 
190000000.000000 	 1473.000000 	 0.016224 	 0.011959 	  0.015606 	 0.002318 	 0.074805 	 0.165026 	 0.010448 
180000000.000000 	 1473.000000 	 0.015963 	 0.011832 	  0.015329 	 0.002190 	 0.076000 	 0.167402 	 0.010460 
170000000.000000 	 1473.000000 	 0.015677 	 0.011707 	  0.015026 	 0.002064 	 0.077195 	 0.169770 	 0.010473 
160000000.000000 	 1473.000000 	 0.015363 	 0.011585 	  0.014695 	 0.001941 	 0.078394 	 0.172138 	 0.010486 
150000000.000000 	 1473.000000 	 0.015019 	 0.011464 	  0.014333 	 0.001820 	 0.079598 	 0.174509 	 0.010499 
140000000.000000 	 1473.000000 	 0.014642 	 0.011345 	  0.013939 	 0.001701 	 0.080806 	 0.176880 	 0.010512 
130000000.000000 	 1473.000000 	 0.014229 	 0.011229 	  0.013508 	 0.001583 	 0.082015 	 0.179246 	 0.010525 
120000000.000000 	 1473.000000 	 0.013777 	 0.011114 	  0.013037 	 0.001468 	 0.083220 	 0.181596 	 0.010538 
110000000.000000 	 1473.000000 	 0.013279 	 0.011000 	  0.012520 	 0.001354 	 0.084415 	 0.183922 	 0.010551 
100000000.000000 	 1473.000000 	 0.012730 	 0.010889 	  0.011952 	 0.001242 	 0.085594 	 0.186207 	 0.010564 
90000000.000000 	 1473.000000 	 0.012123 	 0.010779 	  0.011326 	 0.001131 	 0.086747 	 0.188437 	 0.010577 
80000000.000000 	 1473.000000 	 0.011450 	 0.010670 	  0.010632 	 0.001022 	 0.087866 	 0.190593 	 0.010589 
70000000.000000 	 1473.000000 	 0.010700 	 0.010562 	  0.009862 	 0.000913 	 0.088937 	 0.192652 	 0.010601 
60000000.000000 	 1473.000000 	 0.009860 	 0.010454 	  0.009001 	 0.000804 	 0.089947 	 0.194589 	 0.010612 
50000000.000000 	 1473.000000 	 0.008911 	 0.010345 	  0.008030 	 0.000695 	 0.090879 	 0.196371 	 0.010623 
40000000.000000 	 1473.000000 	 0.007828 	 0.010235 	  0.006927 	 0.000584 	 0.091713 	 0.197962 	 0.010632 
30000000.000000 	 1473.000000 	 0.006578 	 0.010121 	  0.005654 	 0.000469 	 0.092421 	 0.199311 	 0.010640 
20000000.000000 	 1473.000000 	 0.005103 	 0.009999 	  0.004157 	 0.000346 	 0.092968 	 0.200351 	 0.010646 
